ID	INDIVIDUAL_ID	PLATE_ID	WELL_ID	DATE	REGION	REEF	ZONING	Ysite	Xsite	Yind	Xind	SPECIES	LIFE_STAGE	FL	TL
Plec45_B06	P.Juv-01253	Plec_45	B06	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	228
Plec45_B07	P.Juv-01254	Plec_45	B07	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	239
Plec45_B08	P.Juv-01255	Plec_45	B08	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	242
Plec45_B09	P.Juv-01256	Plec_45	B09	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	234
Plec45_B10	P.Juv-01257	Plec_45	B10	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	221
Plec45_B11	P.Juv-01258	Plec_45	B11	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	201
Plec45_B12	P.Juv-01259	Plec_45	B12	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	199
Plec45_C01	P.Juv-01260	Plec_45	C01	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	114
Plec45_C02	P.Juv-01261	Plec_45	C02	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	76
Plec45_C03	P.Juv-01262	Plec_45	C03	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	72
Plec45_C04	P.Juv-01263	Plec_45	C04	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	73
Plec45_C05	P.Juv-01264	Plec_45	C05	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	60
Plec45_C06	P.Juv-01265	Plec_45	C06	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	46
Plec45_C07	P.Juv-01266	Plec_45	C07	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	38
Plec45_C08	P.Juv-01267	Plec_45	C08	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	36
Plec45_C09	P.Juv-01268	Plec_45	C09	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	46
Plec45_C10	P.Juv-01269	Plec_45	C10	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	36
Plec45_C11	P.Juv-01270	Plec_45	C11	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	32
Plec45_C12	P.Juv-01271	Plec_45	C12	27/05/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1962	150.9695	Plectropomus spp.	Juvenile	NA	32
Plec45_D01	P.Juv-01272	Plec_45	D01	27/05/12	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1867	150.9818	Plectropomus spp.	Juvenile	NA	215
Plec45_D02	P.Juv-01273	Plec_45	D02	27/05/12	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1867	150.9818	Plectropomus spp.	Juvenile	NA	127
Plec45_D03	P.Juv-01274	Plec_45	D03	27/05/12	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1867	150.9818	Plectropomus spp.	Juvenile	NA	121
Plec45_D04	P.Juv-01275	Plec_45	D04	28/05/12	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1878	150.9823	Plectropomus spp.	Juvenile	NA	114
Plec45_D05	P.Juv-01276	Plec_45	D05	28/05/12	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1878	150.9823	Plectropomus spp.	Juvenile	NA	155
Plec45_D06	P.Juv-01277	Plec_45	D06	28/05/12	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1878	150.9823	Plectropomus spp.	Juvenile	NA	156
Plec45_D07	P.Juv-01278	Plec_45	D07	28/05/12	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1878	150.9823	Plectropomus spp.	Juvenile	NA	228
Plec45_D08	P.Juv-01279	Plec_45	D08	28/05/12	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1878	150.9823	Plectropomus spp.	Juvenile	NA	196
Plec45_D09	P.Juv-01280	Plec_45	D09	28/05/12	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1878	150.9823	Plectropomus spp.	Juvenile	NA	157
Plec45_D10	P.Juv-01281	Plec_45	D10	28/05/12	Keppel Islands	Pumpkin Is	HPZ	-23.09	150.9	-23.0925	150.8983	Plectropomus spp.	Juvenile	NA	77
Plec45_D12	P.Juv-01283	Plec_45	D12	28/05/12	Keppel Islands	Pumpkin Is	HPZ	-23.09	150.9	-23.0925	150.8983	Plectropomus spp.	Juvenile	NA	57
Plec45_E01	P.Juv-01284	Plec_45	E01	28/05/12	Keppel Islands	Pumpkin Is	HPZ	-23.09	150.9	-23.0925	150.8983	Plectropomus spp.	Juvenile	NA	53
Plec45_E02	P.Juv-01285	Plec_45	E02	28/05/12	Keppel Islands	North Keppel Green West	MPZ	-23.09	150.89	-23.0818	150.8864	Plectropomus spp.	Juvenile	NA	90
Plec45_E03	P.Juv-01286	Plec_45	E03	28/05/12	Keppel Islands	North Keppel Green West	MPZ	-23.09	150.89	-23.0818	150.8864	Plectropomus spp.	Juvenile	NA	198
Plec45_E04	P.Juv-01287	Plec_45	E04	1/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1978	150.9661	Plectropomus spp.	Juvenile	NA	228
Plec45_E05	P.Juv-01288	Plec_45	E05	1/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1978	150.9661	Plectropomus spp.	Juvenile	NA	218
Plec45_E06	P.Juv-01289	Plec_45	E06	1/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1978	150.9661	Plectropomus spp.	Juvenile	NA	213
Plec45_E07	P.Juv-01290	Plec_45	E07	1/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1978	150.9661	Plectropomus spp.	Juvenile	NA	189
Plec45_E08	P.Juv-01291	Plec_45	E08	1/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1978	150.9661	Plectropomus spp.	Juvenile	NA	184
Plec45_E09	P.Juv-01292	Plec_45	E09	1/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1978	150.9661	Plectropomus spp.	Juvenile	NA	175
Plec45_E10	P.Juv-01293	Plec_45	E10	1/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1978	150.9661	Plectropomus spp.	Juvenile	NA	125
Plec45_E11	P.Juv-01294	Plec_45	E11	1/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1978	150.9661	Plectropomus spp.	Juvenile	NA	93
Plec45_E12	P.Juv-01295	Plec_45	E12	1/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1978	150.9661	Plectropomus spp.	Juvenile	NA	87
Plec45_F01	P.Juv-01296	Plec_45	F01	1/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1921	150.9576	Plectropomus spp.	Juvenile	NA	210
Plec45_F02	P.Juv-01297	Plec_45	F02	1/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1921	150.9576	Plectropomus spp.	Juvenile	NA	139
Plec45_F03	P.Juv-01298	Plec_45	F03	1/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1921	150.9576	Plectropomus spp.	Juvenile	NA	101
Plec45_F04	P.Juv-01299	Plec_45	F04	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	180
Plec45_F05	P.Juv-01300	Plec_45	F05	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	151
Plec45_F06	P.Juv-01301	Plec_45	F06	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	128
Plec45_F07	P.Juv-01302	Plec_45	F07	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	126
Plec45_F08	P.Juv-01303	Plec_45	F08	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	115
Plec45_F10	P.Juv-01305	Plec_45	F10	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	87
Plec45_F11	P.Juv-01306	Plec_45	F11	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	78
Plec45_F12	P.Juv-01307	Plec_45	F12	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	36
Plec45_G01	P.Juv-01308	Plec_45	G01	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	22
Plec45_G02	P.Juv-01309	Plec_45	G02	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	105
Plec45_G03	P.Juv-01310	Plec_45	G03	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	54
Plec45_G04	P.Juv-01311	Plec_45	G04	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	98
Plec45_G05	P.Juv-01312	Plec_45	G05	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	110
Plec45_G06	P.Juv-01313	Plec_45	G06	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	140
Plec45_G07	P.Juv-01314	Plec_45	G07	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	115
Plec45_G08	P.Juv-01315	Plec_45	G08	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	99
Plec45_G09	P.Juv-01316	Plec_45	G09	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	39
Plec45_G10	P.Juv-01317	Plec_45	G10	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	33
Plec45_G11	P.Juv-01318	Plec_45	G11	2/06/12	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.168	150.9173	Plectropomus spp.	Juvenile	NA	94
Plec45_G12	P.Juv-01319	Plec_45	G12	2/06/12	Keppel Islands	Wyndham Cove	HPZ	-23.19	150.96	-23.1881	150.9658	Plectropomus spp.	Juvenile	NA	146
Plec45_H01	P.Juv-01320	Plec_45	H01	2/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1968	150.9683	Plectropomus spp.	Juvenile	NA	219
Plec45_H02	P.Juv-01321	Plec_45	H02	2/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1968	150.9683	Plectropomus spp.	Juvenile	NA	240
Plec45_H03	P.Juv-01322	Plec_45	H03	2/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1968	150.9683	Plectropomus spp.	Juvenile	NA	179
Plec45_H04	P.Juv-01323	Plec_45	H04	2/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1968	150.9683	Plectropomus spp.	Juvenile	NA	81
Plec45_H05	P.Juv-01324	Plec_45	H05	2/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1968	150.9683	Plectropomus spp.	Juvenile	NA	42
Plec45_H06	P.Juv-01325	Plec_45	H06	2/06/12	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1968	150.9683	Plectropomus spp.	Juvenile	NA	36
Plec45_H07	P.Juv-01326	Plec_45	H07	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	95
Plec45_H08	P.Juv-01327	Plec_45	H08	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	75
Plec45_H09	P.Juv-01328	Plec_45	H09	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	89
Plec45_H10	P.Juv-01329	Plec_45	H10	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	88
Plec45_H11	P.Juv-01330	Plec_45	H11	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	130
Plec48_H02	P.Juv-01331	Plec_48	H02	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	127
Plec48_H03	P.Juv-01332	Plec_48	H03	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	228
Plec48_H04	P.Juv-01333	Plec_48	H04	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	88
Plec48_H05	P.Juv-01334	Plec_48	H05	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	81
Plec48_H06	P.Juv-01335	Plec_48	H06	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	114
Plec48_H07	P.Juv-01336	Plec_48	H07	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	89
Plec48_H08	P.Juv-01337	Plec_48	H08	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	74
Plec48_H09	P.Juv-01338	Plec_48	H09	3/06/12	Keppel Islands	Longbeach	HPZ	-23.19	150.96	-23.1926	150.9594	Plectropomus spp.	Juvenile	NA	72
Plec48_H10	P.Juv-01339	Plec_48	H10	3/06/12	Keppel Islands	Man and Wife	HPZ	-23.12	150.99	-23.1165	150.9918	Plectropomus spp.	Juvenile	NA	122
Plec48_H11	P.Juv-01340	Plec_48	H11	3/06/12	Keppel Islands	Wyndham Cove	HPZ	-23.19	150.96	-23.1881	150.9658	Plectropomus spp.	Juvenile	NA	64
Plec51_C04	P.Juv-01341	Plec_51	C04	21/05/13	Keppel Islands	Wreck Bay	HPZ	-23.17	150.98	-23.1767	150.9908	Plectropomus spp.	Juvenile	NA	108
Plec51_C05	P.Juv-01342	Plec_51	C05	21/05/13	Keppel Islands	Wreck Bay	HPZ	-23.17	150.98	-23.1767	150.9908	Plectropomus spp.	Juvenile	NA	112
Plec51_C06	P.Juv-01343	Plec_51	C06	21/05/13	Keppel Islands	Wreck Bay	HPZ	-23.17	150.98	-23.1767	150.9908	Plectropomus spp.	Juvenile	NA	112
Plec51_C07	P.Juv-01344	Plec_51	C07	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	252
Plec51_C08	P.Juv-01345	Plec_51	C08	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	142
Plec51_C09	P.Juv-01346	Plec_51	C09	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	135
Plec51_C10	P.Juv-01347	Plec_51	C10	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	135
Plec51_C11	P.Juv-01348	Plec_51	C11	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	153
Plec51_C12	P.Juv-01349	Plec_51	C12	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	151
Plec51_D01	P.Juv-01350	Plec_51	D01	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	150
Plec51_D02	P.Juv-01351	Plec_51	D02	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	156
Plec51_D03	P.Juv-01352	Plec_51	D03	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	154
Plec51_D04	P.Juv-01353	Plec_51	D04	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	124
Plec51_D05	P.Juv-01354	Plec_51	D05	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	116
Plec51_D06	P.Juv-01355	Plec_51	D06	22/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1994	150.9707	Plectropomus spp.	Juvenile	NA	105
Plec51_D07	P.Juv-01356	Plec_51	D07	23/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1643	150.9231	Plectropomus spp.	Juvenile	NA	183
Plec51_D08	P.Juv-01357	Plec_51	D08	23/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1643	150.9231	Plectropomus spp.	Juvenile	NA	190
Plec51_D09	P.Juv-01358	Plec_51	D09	23/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1643	150.9231	Plectropomus spp.	Juvenile	NA	161
Plec51_D10	P.Juv-01359	Plec_51	D10	23/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1661	150.9165	Plectropomus spp.	Juvenile	NA	173
Plec51_D11	P.Juv-01360	Plec_51	D11	23/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1661	150.9165	Plectropomus spp.	Juvenile	NA	167
Plec51_D12	P.Juv-01361	Plec_51	D12	23/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1661	150.9165	Plectropomus spp.	Juvenile	NA	154
Plec51_E01	P.Juv-01362	Plec_51	E01	23/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1661	150.9165	Plectropomus spp.	Juvenile	NA	154
Plec51_E02	P.Juv-01363	Plec_51	E02	23/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1661	150.9165	Plectropomus spp.	Juvenile	NA	126
Plec51_E03	P.Juv-01364	Plec_51	E03	23/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1661	150.9165	Plectropomus spp.	Juvenile	NA	160
Plec51_E04	P.Juv-01365	Plec_51	E04	23/05/13	Keppel Islands	Wreck Bay	HPZ	-23.17	150.98	-23.1601	150.9774	Plectropomus spp.	Juvenile	NA	132
Plec51_E05	P.Juv-01366	Plec_51	E05	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	107
Plec51_E06	P.Juv-01367	Plec_51	E06	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	128
Plec51_E07	P.Juv-01368	Plec_51	E07	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	147
Plec51_E08	P.Juv-01369	Plec_51	E08	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	148
Plec51_E09	P.Juv-01370	Plec_51	E09	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	120
Plec51_E10	P.Juv-01371	Plec_51	E10	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	112
Plec51_E11	P.Juv-01372	Plec_51	E11	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	144
Plec51_E12	P.Juv-01373	Plec_51	E12	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	123
Plec51_F01	P.Juv-01374	Plec_51	F01	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	130
Plec51_F02	P.Juv-01375	Plec_51	F02	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	158
Plec51_F03	P.Juv-01376	Plec_51	F03	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	178
Plec51_F04	P.Juv-01377	Plec_51	F04	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	125
Plec51_F05	P.Juv-01378	Plec_51	F05	24/05/13	Keppel Islands	North Keppel Blue	HPZ	-23.09	150.9	-23.0839	150.8888	Plectropomus spp.	Juvenile	NA	99
Plec51_F06	P.Juv-01379	Plec_51	F06	24/05/13	Keppel Islands	Pumpkin Is	HPZ	-23.09	150.9	-23.092	150.8974	Plectropomus spp.	Juvenile	NA	131
Plec51_F07	P.Juv-01380	Plec_51	F07	24/05/13	Keppel Islands	Pumpkin Is	HPZ	-23.09	150.9	-23.092	150.8974	Plectropomus spp.	Juvenile	NA	79
Plec51_F08	P.Juv-01381	Plec_51	F08	25/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1961	150.9693	Plectropomus spp.	Juvenile	NA	255
Plec51_F09	P.Juv-01382	Plec_51	F09	25/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1961	150.9693	Plectropomus spp.	Juvenile	NA	251
Plec51_F10	P.Juv-01383	Plec_51	F10	25/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1961	150.9693	Plectropomus spp.	Juvenile	NA	222
Plec51_F11	P.Juv-01384	Plec_51	F11	25/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1961	150.9693	Plectropomus spp.	Juvenile	NA	227
Plec51_F12	P.Juv-01385	Plec_51	F12	25/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1961	150.9693	Plectropomus spp.	Juvenile	NA	180
Plec51_G01	P.Juv-01386	Plec_51	G01	25/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1961	150.9693	Plectropomus spp.	Juvenile	NA	112
Plec51_G02	P.Juv-01387	Plec_51	G02	25/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1961	150.9693	Plectropomus spp.	Juvenile	NA	105
Plec51_G03	P.Juv-01388	Plec_51	G03	25/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1961	150.9693	Plectropomus spp.	Juvenile	NA	119
Plec51_G04	P.Juv-01389	Plec_51	G04	25/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.1961	150.9693	Plectropomus spp.	Juvenile	NA	51
Plec51_G06	P.Juv-01391	Plec_51	G06	25/05/13	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1911	150.9854	Plectropomus spp.	Juvenile	NA	159
Plec51_G07	P.Juv-01392	Plec_51	G07	25/05/13	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1911	150.9854	Plectropomus spp.	Juvenile	NA	134
Plec51_G08	P.Juv-01393	Plec_51	G08	25/05/13	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1911	150.9854	Plectropomus spp.	Juvenile	NA	129
Plec51_G09	P.Juv-01394	Plec_51	G09	25/05/13	Keppel Islands	Clam Bay	MPZ	-23.19	150.98	-23.1911	150.9854	Plectropomus spp.	Juvenile	NA	90
Plec51_G10	P.Juv-01395	Plec_51	G10	26/05/13	Keppel Islands	Monkey Bay	MPZ	-23.2	150.94	-23.196	150.9373	Plectropomus spp.	Juvenile	NA	156
Plec51_G11	P.Juv-01396	Plec_51	G11	26/05/13	Keppel Islands	Middle Is	MPZ	-23.17	150.92	-23.1636	150.9242	Plectropomus spp.	Juvenile	NA	279
Plec51_G12	P.Juv-01397	Plec_51	G12	27/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.197	150.9689	Plectropomus spp.	Juvenile	NA	132
Plec51_H01	P.Juv-01398	Plec_51	H01	27/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.197	150.9689	Plectropomus spp.	Juvenile	NA	128
Plec51_H02	P.Juv-01399	Plec_51	H02	27/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.197	150.9689	Plectropomus spp.	Juvenile	NA	54
Plec51_H03	P.Juv-01400	Plec_51	H03	27/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.197	150.9689	Plectropomus spp.	Juvenile	NA	120
Plec51_H04	P.Juv-01401	Plec_51	H04	27/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.197	150.9689	Plectropomus spp.	Juvenile	NA	135
Plec51_H05	P.Juv-01402	Plec_51	H05	27/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.197	150.9689	Plectropomus spp.	Juvenile	NA	125
Plec51_H06	P.Juv-01403	Plec_51	H06	27/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.197	150.9689	Plectropomus spp.	Juvenile	NA	112
Plec51_H07	P.Juv-01404	Plec_51	H07	27/05/13	Keppel Islands	Halfway Blue	HPZ	-23.2	150.97	-23.197	150.9689	Plectropomus spp.	Juvenile	NA	236
